Type;Name;Version;purl;Supplier;Website;Source;Description;Licenses;Direct Dependency of;SHA-512 Hash;BomRef
library;balanced-match;1.0.2;pkg:npm/balanced-match@1.0.2;;https://www.npmjs.com/package/balanced-match;https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz;;MIT;;13fcd639645438dc63b88d4caf131fe0e63abdd39942219b69cb5f5ee3a0764a5edc9f443e1912aa6e8f156fd7291becb75d3a740abc243b8730f0192c74734d;bf0ea0bd-a5b0-4df3-830b-c78422b864a2
library;balanced-match;4.0.4;pkg:npm/balanced-match@4.0.4;;https://www.npmjs.com/package/balanced-match;https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz;;MIT;;e457fafa75f9b6db696354d0dafe3eebca659ae5e7eb52bfa1dcd21ad4072cc15313e51319b631c75b819e9186bfe7d794297db212da3041e29625adac3fcf90;147d3ee8-3a58-435b-962d-6d73698eb0f6
library;base64-js;1.5.1;pkg:npm/base64-js@1.5.1;;https://www.npmjs.com/package/base64-js;https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz;;MIT;;e6229b90f610752e9590efa708157e7d1599e657e6ea8449bb4c616fafacf84b61903bc3150b7e2ff6f32475079f20636a1857e37c97ef026780e4676cd74624;55c1d4e8-c44d-4088-8855-88a5231514e7
library;baseline-browser-mapping;2.10.18;pkg:npm/baseline-browser-mapping@2.10.18;;https://www.npmjs.com/package/baseline-browser-mapping;https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.18.tgz;;Apache-2.0;;1b5ac69d0802e3157ae637572c3f34a4828417da37faa581f2d4b66eedebd32394c905d280e3d101147f396ef2ee95f7d4fc2d6a78f6a7324623063b54ce5cd8;205d7966-9c9e-4253-9455-5925415f0f4a
library;@bcoe/v8-coverage;1.0.2;pkg:npm/%40bcoe/v8-coverage@1.0.2;@bcoe;https://www.npmjs.com/package/@bcoe/v8-coverage;https://registry.npmjs.org/@bcoe/v8-coverage/-/v8-coverage-1.0.2.tgz;;MIT;;f0bfc478fb4f50fd2c75ddcbe2bcd35c64e9207581a076bc092f3cd7a0d626857166eb2021eb4186119eb9bef5a73f29cde085f0c3353055ae1a7aa4b1ddc403;9452dd99-fc0a-4c6e-bf45-bb896a6c46e3
library;birpc;2.9.0;pkg:npm/birpc@2.9.0;;https://www.npmjs.com/package/birpc;https://registry.npmjs.org/birpc/-/birpc-2.9.0.tgz;;MIT;;c8e5c7ca7f0c3e0047e6e25cd58b18265c0dd2e49a42594aa26a7dc8e6c299ecb493c1f9ed8bb6928add59d41e636cdae74e6b03e678d1d72fa2c39ae189dac5;791397eb-c648-43a9-8379-53e98482805d
library;boolbase;1.0.0;pkg:npm/boolbase@1.0.0;;https://www.npmjs.com/package/boolbase;https://registry.npmjs.org/boolbase/-/boolbase-1.0.0.tgz;;ISC;;bc0e1165b8cc9b6aa68800eb762d88ba92090314c54965137ee8287849e6c374168bb028d2b7946e95d547b1f577a61e327b996f9c5508b8582349530d02474c;1fe2eb6d-1956-4375-9919-0d7becd22d16
library;brace-expansion;2.1.0;pkg:npm/brace-expansion@2.1.0;;https://www.npmjs.com/package/brace-expansion;https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.1.0.tgz;;MIT;;cbf41c23d2b8cf88d00bae5e22b4060a87c6fe0692622ed5410909c2b2599dc181142eb7dcdc3ac0845ae9d70c65a2fb052605529facfa6c540188737c81229b;c8d87d3b-0802-4bbd-bb5c-0a140a89d684
library;brace-expansion;1.1.14;pkg:npm/brace-expansion@1.1.14;;https://www.npmjs.com/package/brace-expansion;https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.14.tgz;;MIT;;032e6f446f5f084b71b861ff42726d82e1601c6680e86db4acede47c3b69b0b716ab5077886578b8b2cb0fae0b4d687141277f6978c40b4dbc2a85e4b8856f7e;5de8958d-d33d-46fe-ab1f-61288ba61e3f
library;brace-expansion;5.0.5;pkg:npm/brace-expansion@5.0.5;;https://www.npmjs.com/package/brace-expansion;https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.5.tgz;;MIT;;9d16d50fe18990863348f3cd5afb9cc9cba94b3820f1b9d001e33a32c01876a2327fcde1766414d695b5494c7dd36d6e229ed98439b1197d99a86b5d2262a217;0dc4b9f1-029c-4048-acce-a1b0b64a0004
library;browserslist;4.28.2;pkg:npm/browserslist@4.28.2;;https://www.npmjs.com/package/browserslist;https://registry.npmjs.org/browserslist/-/browserslist-4.28.2.tgz;;MIT;;ab6b984daf92de5be4cbe2e301e159a58b395a46c97c31a378999dca002f2b4ffbfcb9547e786d59747be9f041679026fdf69e5ac33eecd7f2391a695c6034c8;2dd4d2d6-7c65-4ab5-8466-220dcd809910
library;@bufbuild/protobuf;2.11.0;pkg:npm/%40bufbuild/protobuf@2.11.0;@bufbuild;https://www.npmjs.com/package/@bufbuild/protobuf;https://registry.npmjs.org/@bufbuild/protobuf/-/protobuf-2.11.0.tgz;;;;07f97e61ed939ff413355d56156dcd4e8aac75e12034ce08ff13c98a0412ee86e0d5c41196651bd6ea7a133ce4946d2cc118107beb0d1a0c2cc311c5275e940e;6cb1c239-de08-44fc-8bae-18668b9ea4ac
library;buffer;6.0.3;pkg:npm/buffer@6.0.3;;https://www.npmjs.com/package/buffer;https://registry.npmjs.org/buffer/-/buffer-6.0.3.tgz;;MIT;;4ffeadd645d75fe9c7d73156088dd7ad8e5c1b88ae5a717c66d0e98b698146892bb82932d66534f8493be56fd28de6257f2c2a36d3d4fbf5fb8daa37ba261e0c;7eba656f-5f7f-4b87-a977-cb28ea3ae220
library;buffer-builder;0.2.0;pkg:npm/buffer-builder@0.2.0;;https://www.npmjs.com/package/buffer-builder;https://registry.npmjs.org/buffer-builder/-/buffer-builder-0.2.0.tgz;;;;0c4f4130cee8c0503af1da4e1182fd3a75a058dcc7507ce3ff341679a6ecff67f3cfb683227bed51c1f5a8823806ba6ed90d4e1e0ac225ede275d828f520681c;8364ea9f-d540-4c65-8955-a3453954dcf6
library;bundle-name;4.1.0;pkg:npm/bundle-name@4.1.0;;https://www.npmjs.com/package/bundle-name;https://registry.npmjs.org/bundle-name/-/bundle-name-4.1.0.tgz;;MIT;;526cc26baef4df9366c663c373f4c98e314275c16e7114c2555e39f283f9d262320f5d26b4534e9c0b239855e035747a722a8e4faeb12377eb8b114dc5a4dcd6;f6bde66b-6e40-4cc6-b70f-73c79970dfbc
library;byte-size;9.0.1;pkg:npm/byte-size@9.0.1;;https://www.npmjs.com/package/byte-size;https://registry.npmjs.org/byte-size/-/byte-size-9.0.1.tgz;;MIT;;8e484dac1e6c517586d37c43bfed696acc6d76732235969e0602e7d080be062c29a7184faf5be9859c4e7dd664b53dc2bab0e145789fab01b9b8b796bc361ade;4ac9a7d7-fe7f-4158-b215-ab65bf683ab2
library;cac;6.7.14;pkg:npm/cac@6.7.14;;https://www.npmjs.com/package/cac;https://registry.npmjs.org/cac/-/cac-6.7.14.tgz;;MIT;;8d570c23ebb94681830b1a869cb0f95d749c512e5fe23ff8863f17ab5f72b4fe355ff3b73656537966b49e65e03623f4e8522c6b8858bd387966d3fbb9571b53;ea21defa-ec9f-42c2-a8c2-a616ae4ce812
library;call-bind-apply-helpers;1.0.2;pkg:npm/call-bind-apply-helpers@1.0.2;;https://www.npmjs.com/package/call-bind-apply-helpers;https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz;;MIT;;562d4acd8ca301c6efca39b2b67dbedff66ccd97c8e097f538278211d2c992be569567d57905fa68d85dcd44eccc9b5499bab05347be659b624bce3fe6369f9e;ddf77614-9cf5-4371-817c-c575777cf4f7
library;call-bound;1.0.4;pkg:npm/call-bound@1.0.4;;https://www.npmjs.com/package/call-bound;https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz;;MIT;;dd1454b3667f1f2e74166e37e67646e6850f5b7f2ca39e181aada64b8eb3367a3039b0991e26f44df06579bbbc27d13dc8457512d039c08f0ff71d538d0336f0;35aedc55-2e58-4d83-b66d-18595cd67c97
library;callsites;3.1.0;pkg:npm/callsites@3.1.0;;https://www.npmjs.com/package/callsites;https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz;;MIT;;08eec999882723cd208bbe32c03138c8cf744c627f20d618a066869cf800abf32b75f9bcda5847bd2ee135a780c247628e8e1b4388f4be8e6f76925d9c345d29;4fe93274-0644-43c0-b947-0b6786904892
library;caniuse-lite;1.0.30001788;pkg:npm/caniuse-lite@1.0.30001788;;https://www.npmjs.com/package/caniuse-lite;https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001788.tgz;;CC-BY-4.0;;25ca981922a86758fcac1551ab7acfc165da9d0a64d768b55695476a20f5ac152df7dae7f95a1dc09f8de3f6aeace682972c83caf7ca42ff9f9c235790fb6365;61f3a498-8d32-4e82-9695-c827957b0706
library;@casl/ability;6.8.0;pkg:npm/%40casl/ability@6.8.0;@casl;https://www.npmjs.com/package/@casl/ability;https://registry.npmjs.org/@casl/ability/-/ability-6.8.0.tgz;;MIT;;e334cbea45d032599f591781d3ae1980d7522cbd65a33a739f5c058bf8fa4386d63e821b20b229f539eef1b8af3982d209c110857c3d5fc588242a0a5f88194d;9ce61dc9-1030-4f28-a7ad-0c6da89965fa
library;@casl/vue;2.2.6;pkg:npm/%40casl/vue@2.2.6;@casl;https://www.npmjs.com/package/@casl/vue;https://registry.npmjs.org/@casl/vue/-/vue-2.2.6.tgz;;MIT;;acfa3e77701ee1e92ece7f49aa82d68bff4efa954367974d8721e89a4781b00d3b93e41b937e7e4dfb6f7662bc4523df9603a120bc479d3a9170921e5a3a1538;1f961539-c313-4487-8546-04b32cd3edff
library;chai;5.3.3;pkg:npm/chai@5.3.3;;https://www.npmjs.com/package/chai;https://registry.npmjs.org/chai/-/chai-5.3.3.tgz;;MIT;;b3c4fd878950adcea9357e5bf8d94f7772f8de6d641facb2be18be348faad69461bc0c783892291bfe6b3df6dde366473d27f0c6401741b154a1760e9b6b3273;57c6c040-61fc-4e4b-8cc6-ebc0ba077131
library;chalk;4.1.2;pkg:npm/chalk@4.1.2;;https://www.npmjs.com/package/chalk;https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz;;MIT;;a33dee5857711eefe4f36c6a817bbba2079a3a1356b12a87545bb8eb42b3af3dbec560956964fd2ef40f060606ce6b1dcb98856cf937f0b8993fc6d14a56bac1;d5e33d99-feb5-4e1e-9ed5-7268396b20c5
library;character-parser;2.2.0;pkg:npm/character-parser@2.2.0;;https://www.npmjs.com/package/character-parser;https://registry.npmjs.org/character-parser/-/character-parser-2.2.0.tgz;;MIT;;bb49f1b1988aa6471e6930516438b8bcb82e6fd658e12c611bc8dcf8fbec661a4489c5e778b5af4635ec49072f02b64f0de1df5ab617f483555610f122639432;f5e4dec1-9698-40e3-ad33-834a523af8d6
library;check-error;2.1.3;pkg:npm/check-error@2.1.3;;https://www.npmjs.com/package/check-error;https://registry.npmjs.org/check-error/-/check-error-2.1.3.tgz;;MIT;;ff6a6ed9241d1f812216752a8b094d986dd4a9c7c1b95f09f864cdfac53228f71e25d0dc1cbfbe8aa3ae583693399d1ec04f1129309da0204fccc13798f19484;af43258f-7492-4e59-9a54-54fd5fcbbd2b
library;chokidar;4.0.3;pkg:npm/chokidar@4.0.3;;https://www.npmjs.com/package/chokidar;https://registry.npmjs.org/chokidar/-/chokidar-4.0.3.tgz;;MIT;;6801bb2f324356156df5537e2cbe3bc5c87acf767d01e61f3a39e5d7fa852da421950a4022742892c1ffa30e6d763a322148dff06fd7bde667d5e16d69202e55;7ee03f76-a54a-413d-a242-9872c60c002e
library;color-convert;2.0.1;pkg:npm/color-convert@2.0.1;;https://www.npmjs.com/package/color-convert;https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz;;MIT;;40b77f52a83691e4f3172c2b0ca3a042ef887ea2692e8edf2cb8829c56b9adc1f672021cdbe571007f99c480484373c2bfc797c7f77505d728ee43a1b01cc03b;4b455114-9487-430d-8004-ac58812dd677
library;colorjs.io;0.5.2;pkg:npm/colorjs.io@0.5.2;;https://www.npmjs.com/package/colorjs.io;https://registry.npmjs.org/colorjs.io/-/colorjs.io-0.5.2.tgz;;MIT;;fc99f3944074b169b4bd6cbeecfdf4b5e6aee67a7bdc4f726176403f0cf04154703d48a29b7566147e9bbc979d5850512d2e3f5a4a6b6e3f53bad8db96c6ec7f;fed7cbea-e672-494d-b7c3-4cc01fabdf80
library;color-name;1.1.4;pkg:npm/color-name@1.1.4;;https://www.npmjs.com/package/color-name;https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz;;MIT;;f97ccdcc9781dea4e8c6bc6dd61de6a5d5940a2c5bd42a00222d877cdf60f7990d33d2d01eb6033149138a0e06d831d1c7f37ccd1a23cac41ad874e6eb12d077;d4f2d34a-f690-4f39-b713-6e0e6834ba16
library;commander;10.0.1;pkg:npm/commander@10.0.1;;https://www.npmjs.com/package/commander;https://registry.npmjs.org/commander/-/commander-10.0.1.tgz;;MIT;;195ae5061e9ab1da5d64c4963676407ed0a4084153c1e3cdbfa45c5248eb9cda582ca3f4714e220a94ecc2ed8702bce8f7f52ae584d9ee05979d1282d42afd3f;72ab8080-f40a-48a8-b8a7-e1db520d3c94
library;commander;7.2.0;pkg:npm/commander@7.2.0;;https://www.npmjs.com/package/commander;https://registry.npmjs.org/commander/-/commander-7.2.0.tgz;;MIT;;43891edea64a57485a0a610a4e1a42675ecded427cbba602a968f7a9f5a0ef97d24eefbc61b0e449e79853eb5b5f044909b2a85fd71dd2cb4ba60dd5ec950453;e42d431f-6744-457d-b60b-5d3f2a3159b3
library;concat-map;0.0.1;pkg:npm/concat-map@0.0.1;;https://www.npmjs.com/package/concat-map;https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz;;MIT;;a9356f2c7ef5cf4085d829188014fd5992f7e1f58dfc8fb2d30b782c48d48e0000cd9ac1aea0e2e3874d659d914a097494204ca496d0c6a54c3d4558c1ded92e;dcb280ab-b604-442e-898a-6334b060eb56
library;config-chain;1.1.13;pkg:npm/config-chain@1.1.13;;https://www.npmjs.com/package/config-chain;https://registry.npmjs.org/config-chain/-/config-chain-1.1.13.tgz;;MIT;;e517029650e67130d35c1d82e25634e01e582bb33590ad758fb7200ebd93e7b58ffd2fb8c436cbde4d4f5526ffcd0c7fc94bfe0fd3f78d3aeb31cde93fa2627f;6e18ce21-74b7-4dbf-bdb2-7d4483d7d886
library;constantinople;4.0.1;pkg:npm/constantinople@4.0.1;;https://www.npmjs.com/package/constantinople;https://registry.npmjs.org/constantinople/-/constantinople-4.0.1.tgz;;MIT;;ce312b1435f96421d1ed44aaffedc991b4b836b35e189070480dbd7b4a183891c14bd6e4b1273d9a22535fcea7df97c8027240f5df12c49735fa39ce0524ad94;756f3cfe-d4e9-4147-882e-ef3aa337adbb
library;convert-source-map;2.0.0;pkg:npm/convert-source-map@2.0.0;;https://www.npmjs.com/package/convert-source-map;https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz;;MIT;;2f6f018a6d2f22389e465ed04c6b1da672a7ed397b17ce45b4c1fa49cc2e81db1231609a3be700f12e43c3ffccd20d7185996ec2d9567a881998c3ae0be6f242;fce44172-0074-4306-a938-182f63035046
library;copy-anything;4.0.5;pkg:npm/copy-anything@4.0.5;;https://www.npmjs.com/package/copy-anything;https://registry.npmjs.org/copy-anything/-/copy-anything-4.0.5.tgz;;MIT;;d5562b7b01b0b3de0b98d086858d3704fdc4d4ca3c1d94fcfa8e4753e1fb026e16905c24aa4b7befcd83f142fb6515d8ab8c73bcc23315196b47a2973d0de8a7;8f9b4c30-381e-477d-b60d-0e6559a483ee
library;cross-spawn;7.0.6;pkg:npm/cross-spawn@7.0.6;;https://www.npmjs.com/package/cross-spawn;https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz;;MIT;;814374187bb16e7ae6a82ccb1a52bc78fae8525c98df236ba644d12b91796585845a3c6789a904ccfa13d70d41984f2941a2af8ab8b8b37c9b82cddf2a8ba695;93883d9a-a909-4ec0-999e-a8d70e51c7a5
library;cssesc;3.0.0;pkg:npm/cssesc@3.0.0;;https://www.npmjs.com/package/cssesc;https://registry.npmjs.org/cssesc/-/cssesc-3.0.0.tgz;;MIT;;7da5f412193353eafccfac6795c536afcb2928930a9e03c664534aa81ea4d836679e222f8fb888d40d2d8d853153579bce67a56870c79681a5451d3b26520c16;76ac9b9e-e33c-419b-9d94-94fdad4bff7f
library;css.escape;1.5.1;pkg:npm/css.escape@1.5.1;;https://www.npmjs.com/package/css.escape;https://registry.npmjs.org/css.escape/-/css.escape-1.5.1.tgz;;MIT;;06a392242ef64327db7ac6cb3a10b8b4deb9a4b802bd1847c21cef008269c02e0559de0f2104e032a9169ee7eb2bb7c93255f9ef593f7a1532da5f192156ad47;807945b6-5bdf-424c-ab35-be456df2369e
library;cssfontparser;1.2.1;pkg:npm/cssfontparser@1.2.1;;https://www.npmjs.com/package/cssfontparser;https://registry.npmjs.org/cssfontparser/-/cssfontparser-1.2.1.tgz;;MIT;;ab87f237facb6f178a610075b8223e09fbbab0a34310b1a3e8c8fa03e3a3a1d24c3a7121e7bd1befa4b6a5dfa2fd8b94b84dfd58c4c15fbdaaba29ff7a1b2ff6;f3d94d3e-aeb9-4279-809e-2134bea6b9d4
library;csso;5.0.5;pkg:npm/csso@5.0.5;;https://www.npmjs.com/package/csso;https://registry.npmjs.org/csso/-/csso-5.0.5.tgz;;MIT;;07030b238d51d04a247a5a0a852b620aa8df98700be1d41e5370a94bc66a38916a4cb96c3e85dc45ef5802625439f866ff86550f0ca6ae00ab4cb5c2e69c34f9;90383063-3c05-4a4e-b080-ecb11b480d2d
library;css-select;5.2.2;pkg:npm/css-select@5.2.2;;https://www.npmjs.com/package/css-select;https://registry.npmjs.org/css-select/-/css-select-5.2.2.tgz;;BSD-2-Clause;;0d96367a751556551ae342fb06620b841191d027e3f482d5bdb92029498b3cbece2571267d49f2bf4a57c98085b2965f9466cde6638f35e4393931daec9cf802;5ede3e93-61a0-4972-9205-2a0326fa7e94
library;cssstyle;4.6.0;pkg:npm/cssstyle@4.6.0;;https://www.npmjs.com/package/cssstyle;https://registry.npmjs.org/cssstyle/-/cssstyle-4.6.0.tgz;;MIT;;7f8ed383d9792258a7ddf877d1f206bed1a66d66ea4c818771a03592831a0bdab9b722f56c0fc1bd4d674a4f8d32826f8838ea0d4770e2d44f9b31cdcc04c283;985dcdb0-4a0a-4327-a5da-fe774eeb329a
library;@csstools/color-helpers;5.1.0;pkg:npm/%40csstools/color-helpers@5.1.0;@csstools;https://www.npmjs.com/package/@csstools/color-helpers;https://registry.npmjs.org/@csstools/color-helpers/-/color-helpers-5.1.0.tgz;;MIT-0;;d637b02c9e1f4144ddee4f84cb178a4b80b01ad30b85f5a588269d1c84d227a173c8816d273f69ba874eb3da5de4021e95b73ba0dc0a1727f6af177558b316ec;e78d2786-1cfe-49be-a991-3a7d0562af8c
library;@csstools/css-calc;2.1.4;pkg:npm/%40csstools/css-calc@2.1.4;@csstools;https://www.npmjs.com/package/@csstools/css-calc;https://registry.npmjs.org/@csstools/css-calc/-/css-calc-2.1.4.tgz;;MIT;;409ebbc1453f15ac49884eaa602265e7056ec8b222ee7b6b048295e8806fe055e962ebd5e7eaf0e10a088fe272cd9a8ab0d09e346edfbf5bdd4bb68362608359;427834c1-fa52-4b34-8faf-1ff34ea270a5
library;@csstools/css-color-parser;3.1.0;pkg:npm/%40csstools/css-color-parser@3.1.0;@csstools;https://www.npmjs.com/package/@csstools/css-color-parser;https://registry.npmjs.org/@csstools/css-color-parser/-/css-color-parser-3.1.0.tgz;;MIT;;d02ce9548f6d6ee7c032107142690207dfe579c1ecd2a7dfd22a591ad2c07d076ad48e42346f5edfab5f11e15681698efe4afbd4cb4131fe2b809e93df4f31e9;3e478503-df57-4d34-bde7-1141c0dce640
library;@csstools/css-parser-algorithms;3.0.5;pkg:npm/%40csstools/css-parser-algorithms@3.0.5;@csstools;https://www.npmjs.com/package/@csstools/css-parser-algorithms;https://registry.npmjs.org/@csstools/css-parser-algorithms/-/css-parser-algorithms-3.0.5.tgz;;MIT;;96acb29f6b464fbbcf47b00a54a49693c8b4a3ba60673804a996b085e1fa8a62a118ab6dd4b8d09f1a75ac61c971551e2b37b946d07194a883cc97f85f027e25;80f867e3-2fa7-4d4e-9e27-04a7c00ac4cc
library;@csstools/css-tokenizer;3.0.4;pkg:npm/%40csstools/css-tokenizer@3.0.4;@csstools;https://www.npmjs.com/package/@csstools/css-tokenizer;https://registry.npmjs.org/@csstools/css-tokenizer/-/css-tokenizer-3.0.4.tgz;;MIT;;90973ee6b1ab17a39b6884081665b0f913ec78ffc2ab9e0bca1e00182f9fccad86d99c7046a40661c9843366e04c2e0176fa7b8b296fc2fb2fe3dc926ac196e1;7015c0b4-771b-49b8-810c-4767dd43b314
library;css-tree;2.2.1;pkg:npm/css-tree@2.2.1;;https://www.npmjs.com/package/css-tree;https://registry.npmjs.org/css-tree/-/css-tree-2.2.1.tgz;;MIT;;8359de91a4c500d8b3fed9e8041ecdd7caefabdb77a9dc078229c91e173e85ba91b1a1ac32f55de6bf45eea3a2a75125f2ec4fe1a90564b942f0031528718f69;238e6056-2b00-4881-93f3-3fa7c2655c58
library;css-tree;2.3.1;pkg:npm/css-tree@2.3.1;;https://www.npmjs.com/package/css-tree;https://registry.npmjs.org/css-tree/-/css-tree-2.3.1.tgz;;MIT;;49fed4d4e09ff31cc9872951c55cce050cc5ef785e8ca3ed7ac0ca4e121a7a4f434276c1b6e174acd3702898f4e91ed32869a2ee6475b93f0db7d3bb710fb161;4388e2cb-b9f6-47ed-9578-1c6c5b65d717
library;csstype;3.2.3;pkg:npm/csstype@3.2.3;;https://www.npmjs.com/package/csstype;https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz;;MIT;;12358a975b87c46f2160e1a6c002a185ba3f412a454638b2a94e5d7e728a6205bc31f0e86af17780b3809e444d8207c443141100724a0b63ff1b8aa9ffd23f1a;ae557ecf-73a6-493d-9f73-1c7ae0f0e3f2
library;css-what;6.2.2;pkg:npm/css-what@6.2.2;;https://www.npmjs.com/package/css-what;https://registry.npmjs.org/css-what/-/css-what-6.2.2.tgz;;BSD-2-Clause;;61dadfbacab4690480f6af86f629a032c912f4caec3a96e6a14bd01aaefa29e20d1e78bff413aab7098f77f4a7c6f4d9c5b9e459be530bd3302eceea13cfd058;76841b0b-7256-4c7f-b6bc-ae6851c19c08
library;data-urls;5.0.0;pkg:npm/data-urls@5.0.0;;https://www.npmjs.com/package/data-urls;https://registry.npmjs.org/data-urls/-/data-urls-5.0.0.tgz;;MIT;;3749b19324d6939678143961b9c0545fe3de76137dff1e1d9d98aaaf6c405198b67257b239e875fac581270a2a8c0503695f64e7da238c3cd2da29d5bb60b108;2f9e4f72-61ba-4ac9-8146-e1bf088a4582
library;date-fns;4.1.0;pkg:npm/date-fns@4.1.0;;https://www.npmjs.com/package/date-fns;https://registry.npmjs.org/date-fns/-/date-fns-4.1.0.tgz;;MIT;;baaf7f3037885b50ea36e88d45b4315995aa2b6fc6d509586a43f3fb8345870f2faf476d129b784afbc2dba4687da098a76952bdb611ab91396ced237147c339;d3cce228-919a-4cb3-a952-e3803eaf06ca
library;debug;4.4.3;pkg:npm/debug@4.4.3;;https://www.npmjs.com/package/debug;https://registry.npmjs.org/debug/-/debug-4.4.3.tgz;;MIT;;bebe818294ecbf2bed4268294a2b827d312b939c203b161bcc82019acf4920d5623700d66bf1b9c4aad2d161a5dda2521f15cb8af1782ac62ead3ec3c70acce2;7cebd945-2675-400c-83a8-e15e77e82c96
library;decimal.js;10.6.0;pkg:npm/decimal.js@10.6.0;;https://www.npmjs.com/package/decimal.js;https://registry.npmjs.org/decimal.js/-/decimal.js-10.6.0.tgz;;MIT;;887d90fd5e06434ee79062a29f1297b825c9c2a827deed08894e51f7333ee826e9b0d8b5934864b4d24753307d5005ee91a409bd97da9c9e2aefe966d4ba86ba;89142e0b-4882-4db1-a6d1-99f7b6a08a8b
library;deep-eql;5.0.2;pkg:npm/deep-eql@5.0.2;;https://www.npmjs.com/package/deep-eql;https://registry.npmjs.org/deep-eql/-/deep-eql-5.0.2.tgz;;MIT;;8e769995ea4c40285e88619c5ccaeeec5a62ac9f7e7027a1a15a6a6006ccbecd5d2a3600d80aa84dca55e7b10273144ded212b1eae79cc63974392c90d1bb478;81d94312-381d-4798-adc4-edded478452f
library;deep-is;0.1.4;pkg:npm/deep-is@0.1.4;;https://www.npmjs.com/package/deep-is;https://registry.npmjs.org/deep-is/-/deep-is-0.1.4.tgz;;MIT;;ae62460522da78095ae389b28e6ce513f13d51a4453e5486c65d2bd72d6a744ed75ac4b92fff4eb535bb1221f96a85adc233ae0674b739ef8bbb9e7a33d87898;185cd2d1-8c2a-49fe-ab43-3e919b0819dc
library;default-browser;5.5.0;pkg:npm/default-browser@5.5.0;;https://www.npmjs.com/package/default-browser;https://registry.npmjs.org/default-browser/-/default-browser-5.5.0.tgz;;MIT;;9ea294dadd9aa023a32cd655fb0be3b7e1d55d50174f844cb71799a15eddc16e67a7b5a84524019a80903b53a4a8f3e68099c634e4668b16fa99bfbd9433ed7c;1d3e476b-7bbe-4df9-a619-8c6c71bbc478
library;default-browser-id;5.0.1;pkg:npm/default-browser-id@5.0.1;;https://www.npmjs.com/package/default-browser-id;https://registry.npmjs.org/default-browser-id/-/default-browser-id-5.0.1.tgz;;MIT;;24e082ce28350ab6433c6236df52458c93fb8e4fe0f089be198ce4882ce3c790ea291f9ee771ba9e9efbd3f12fa2ea20b97259ca1e6544e47f4d1511ed284263;3154c9e6-8849-4e9c-b0ef-567bea8f8a9e
library;define-lazy-prop;3.0.0;pkg:npm/define-lazy-prop@3.0.0;;https://www.npmjs.com/package/define-lazy-prop;https://registry.npmjs.org/define-lazy-prop/-/define-lazy-prop-3.0.0.tgz;;MIT;;32701e016a96f4cc035395f87791cac6e508449a23718efee674342c66b358426d030810bc452356779892485d65730e424e25a5aab66affbf87f349a6ce57e8;4109d621-a903-43f1-83b2-7b07a19658d7
library;de-indent;1.0.2;pkg:npm/de-indent@1.0.2;;https://www.npmjs.com/package/de-indent;https://registry.npmjs.org/de-indent/-/de-indent-1.0.2.tgz;;MIT;;6d80208f5559b362b8c14df3f596a9cf20422630b152546040d8393c931b600258bdca45926c280efd70fa7f2f2c8ce0cfabff0ddc033b6fd34e79eac30ce609;e72ff122-14fd-4127-86b7-c617adcd6f1f
library;dequal;2.0.3;pkg:npm/dequal@2.0.3;;https://www.npmjs.com/package/dequal;https://registry.npmjs.org/dequal/-/dequal-2.0.3.tgz;;MIT;;bc1c3a9090f738a450aef90ade02f6fa1fe2ab1e8a3bb9abd67c7b34710389292a3665a47bab172393956e1451b48f1eb607a34ab35f29eb878349aa9139df8a;38456cbb-3cb2-47ee-b9e7-3a8f0066b1c7
library;doctypes;1.1.0;pkg:npm/doctypes@1.1.0;;https://www.npmjs.com/package/doctypes;https://registry.npmjs.org/doctypes/-/doctypes-1.1.0.tgz;;MIT;;aaf26fc24e61c4b9ee49f6d4ee3f5370fa1e5e7b52b2a74036e313fa197de03f9b86f31b8a60df3e683f4dec65258ffbe4f05cfb92db126083be2302ffd187a7;2fc2e167-1173-4c2a-b663-67377cac1695
